activity_set,name,note
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Buses, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Heavy-duty Trucks, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Heavy-duty Vehicles, Motorhomes, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Gasoline",
transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Gasoline",
transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Light-duty Trucks & SUVs, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Motorcycles, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Motorcycles, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Motorcycles, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Motorcycles, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Motorcycles, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Biodiesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Distillate",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Ethanol",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Gasoline",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Renewable Diesel",
 transportation_petroleum ,"Transportation, On Road, Light-duty Vehicles, Passenger Cars, Fuel combustion, Renewable Diesel",
 transportation_other      ,"Transportation, On Road, Not Specified, None, Fuel combustion, Biomethane",
 transportation_other      ,"Transportation, On Road, Not Specified, None, Fuel combustion, Biomethane",
 transportation_other      ,"Transportation, On Road, Not Specified, None, Fuel combustion, Natural gas",
 transportation_other      ,"Transportation, On Road, Not Specified, None, Fuel combustion, Natural gas",
 transportation_other      ,"Transportation, On Road, Not Specified, None, Fuel combustion, Natural gas",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Biodiesel",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Biodiesel",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Renewable Diesel",
 mobile_combustion ,"Transportation, Rail, Not Specified, None, Fuel combustion, Renewable Diesel",
 mobile_combustion ,"Transportation, Water-borne, International, Port activities, Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Water-borne, International, Port activities, Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Water-borne, International, Port activities, Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Water-borne, International, Port activities, Fuel combustion, Residual fuel oil",
 mobile_combustion ,"Transportation, Water-borne, International, Port activities, Fuel combustion, Residual fuel oil",
 mobile_combustion ,"Transportation, Water-borne, International, Port activities, Fuel combustion, Residual fuel oil",
 mobile_combustion ,"Transportation, Water-borne, International, Transit (CA waters), Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Water-borne, International, Transit (CA waters), Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Water-borne, International, Transit (CA waters), Fuel combustion, Distillate",
 mobile_combustion ,"Transportation, Water-borne, International, Transit (CA waters), Fuel combustion, Residual fuel oil",
 mobile_combustion ,"Transportation, Water-borne, International, Transit (CA waters), Fuel combustion, Residual fuel oil",
 mobile_combustion ,"Transportation, Water-borne, International, Transit (CA waters), Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Interstate, Port activities, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Interstate, Port activities, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Interstate, Port activities, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Interstate, Port activities, Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Interstate, Port activities, Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Interstate, Port activities, Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Interstate, Transit (CA waters), Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Interstate, Transit (CA waters), Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Interstate, Transit (CA waters), Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Interstate, Transit (CA waters), Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Interstate, Transit (CA waters), Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Interstate, Transit (CA waters), Fuel combustion, Residual fuel oil",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Biodiesel",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Biodiesel",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Renewable Diesel",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Harbor craft, Fuel combustion, Renewable Diesel",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Port activities, Fuel combustion, Distillate",
mobile_combustion ,"Transportation, Water-borne, Intrastate, Port activities, Fuel combustion, Distillate",
